Raw file name,Experiment series ,Peptide source,Proteome,Quantification,Offline fractionation,Offline fraction
3547_GD2_041569_S00_U13_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,13
3547_GC2_041569_S00_U14_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,14
3547_GB2_041569_S00_U15_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,15
3547_GA2_041569_S00_U16_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,16
3547_GA3_041569_S00_U17_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,17
3547_GB3_041569_S00_U18_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,18
3547_GC3_041569_S00_U19_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,19
3547_GD3_041569_S00_U20_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,20
3547_GE3_041569_S00_U21_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,21
3547_GF3_041569_S00_U22_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,22
3547_GG3_041569_S00_U23_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,23
3547_GH3_041569_S00_U24_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,24
3547_GH4_041569_S00_U25_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,25
3547_GG4_041569_S00_U26_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,26
3547_GF4_041569_S00_U27_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,27
3547_GE4_041569_S00_U28_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,28
3547_GD4_041569_S00_U29_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,29
3547_GC4_041569_S00_U30_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,30
3547_GB4_041569_S00_U31_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,31
3547_GA4_041569_S00_U32_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,32
3547_GA5_041569_S00_U33_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,33
3547_GB5_041569_S00_U34_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,34
3547_GC5_041569_S00_U35_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,35
3547_GD5_041569_S00_U36_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,36
3547_GE5_041569_S00_U37_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,37
3547_GF5_041569_S00_U38_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,38
3547_GG5_041569_S00_U39_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,39
3547_GH5_041569_S00_U40_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,40
3547_GH6_041569_S00_U41_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,41
3547_GG6_041569_S00_U42_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,42
3547_GF6_041569_S00_U43_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,43
3547_GE6_041569_S00_U44_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,44
3547_GD6_041569_S00_U45_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,45
3547_GC6_041569_S00_U46_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,46
3547_GB6_041569_S00_U47_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,47
3547_GA6_041569_S00_U48_R1,Seed cycloheximide/MG132 chase,MG_3,Full proteome,MS1,bRP,48
3548_BA1_041570_S00_U1_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,1
3548_BB1_041570_S00_U2_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,2
3548_BC1_041570_S00_U3_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,3
3548_BD1_041570_S00_U4_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,4
3548_BE1_041570_S00_U5_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,5
3548_BF1_041570_S00_U6_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,6
3548_BG1_041570_S00_U7_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,7
3548_BH1_041570_S00_U8_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,8
3548_BH2_041570_S00_U9_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,9
3548_BG2_041570_S00_U10_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,10
3548_BF2_041570_S00_U11_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,11
3548_BE2_041570_S00_U12_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,12
3548_BD2_041570_S00_U13_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,13
3548_BC2_041570_S00_U14_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,14
3548_BB2_041570_S00_U15_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,15
3548_BA2_041570_S00_U16_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,16
3548_BA3_041570_S00_U17_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,17
3548_BB3_041570_S00_U18_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,18
3548_BC3_041570_S00_U19_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,19
3548_BD3_041570_S00_U20_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,20
3548_BE3_041570_S00_U21_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,21
3548_BF3_041570_S00_U22_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,22
3548_BG3_041570_S00_U23_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,23
3548_BH3_041570_S00_U24_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,24
3548_BH4_041570_S00_U25_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,25
3548_BG4_041570_S00_U26_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,26
3548_BF4_041570_S00_U27_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,27
3548_BE4_041570_S00_U28_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,28
3548_BD4_041570_S00_U29_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,29
3548_BC4_041570_S00_U30_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,30
3548_BB4_041570_S00_U31_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,31
3548_BA4_041570_S00_U32_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,32
3548_BA5_041570_S00_U33_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,33
3548_BB5_041570_S00_U34_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,34
3548_BC5_041570_S00_U35_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,35
3548_BD5_041570_S00_U36_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,36
3548_BE5_041570_S00_U37_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,37
3548_BF5_041570_S00_U38_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,38
3548_BG5_041570_S00_U39_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,39
3548_BH5_041570_S00_U40_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,40
3548_BH6_041570_S00_U41_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,41
3548_BG6_041570_S00_U42_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,42
3548_BF6_041570_S00_U43_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,43
3548_BE6_041570_S00_U44_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,44
3548_BD6_041570_S00_U45_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,45
3548_BC6_041570_S00_U46_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,46
3548_BB6_041570_S00_U47_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,47
3548_BA6_041570_S00_U48_R1,Seed cycloheximide/MG132 chase,DMSO_3,Full proteome,MS1,bRP,48
3549_GA1_041571_S00_U01_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,1
3549_GB1_041571_S00_U02_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,2
3549_GC1_041571_S00_U03_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,3
3549_GD1_041571_S00_U04_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,4
3549_GE1_041571_S00_U05_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,5
3549_GF1_041571_S00_U06_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,6
3549_GG1_041571_S00_U07_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,7
3549_GH1_041571_S00_U08_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,8
3549_GH2_041571_S00_U09_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,9
3549_GG2_041571_S00_U10_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,10
3549_GF2_041571_S00_U11_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,11
3549_GE2_041571_S00_U12_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,12
3549_GD2_041571_S00_U13_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,13
3549_GC2_041571_S00_U14_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,14
3549_GB2_041571_S00_U15_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,15
3549_GA2_041571_S00_U16_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,16
3549_GA3_041571_S00_U17_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,17
3549_GB3_041571_S00_U18_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,18
3549_GC3_041571_S00_U19_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,19
3549_GD3_041571_S00_U20_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,20
3549_GE3_041571_S00_U21_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,21
3549_GF3_041571_S00_U22_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,22
3549_GG3_041571_S00_U23_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,23
3549_GH3_041571_S00_U24_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,24
3549_GH4_041571_S00_U25_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,25
3549_GG4_041571_S00_U26_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,26
3549_GF4_041571_S00_U27_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,27
3549_GE4_041571_S00_U28_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,28
3549_GD4_041571_S00_U29_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,29
3549_GC4_041571_S00_U30_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,30
3549_GB4_041571_S00_U31_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,31
3549_GA4_041571_S00_U32_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,32
3549_GA5_041571_S00_U33_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,33
3549_GB5_041571_S00_U34_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,34
3549_GC5_041571_S00_U35_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,35
3549_GD5_041571_S00_U36_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,36
3549_GE5_041571_S00_U37_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,37
3549_GF5_041571_S00_U38_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,38
3549_GG5_041571_S00_U39_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,39
3549_GH5_041571_S00_U40_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,40
3549_GH6_041571_S00_U41_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,41
3549_GG6_041571_S00_U42_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,42
3549_GF6_041571_S00_U43_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,43
3549_GE6_041571_S00_U44_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,44
3549_GD6_041571_S00_U45_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,45
3549_GC6_041571_S00_U46_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,46
3549_GB6_041571_S00_U47_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,47
3549_GA6_041571_S00_U48_R1,Seed cycloheximide/MG132 chase,DMSO_1,Full proteome,MS1,bRP,48
3550_BA1_041572_S00_U01_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,1
3550_BB1_041572_S00_U02_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,2
3550_BC1_041572_S00_U03_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,3
3550_BD1_041572_S00_U04_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,4
3550_BE1_041572_S00_U05_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,5
3550_BF1_041572_S00_U06_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,6
3550_BG1_041572_S00_U07_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,7
3550_BH1_041572_S00_U08_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,8
3550_BH2_041572_S00_U09_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,9
3550_BG2_041572_S00_U10_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,10
3550_BF2_041572_S00_U11_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,11
3550_BE2_041572_S00_U12_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,12
3550_BD2_041572_S00_U13_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,13
3550_BC2_041572_S00_U14_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,14
3550_BB2_041572_S00_U15_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,15
3550_BA2_041572_S00_U16_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,16
3550_BA3_041572_S00_U17_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,17
3550_BB3_041572_S00_U18_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,18
3550_BC3_041572_S00_U19_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,19
3550_BD3_041572_S00_U20_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,20
3550_BE3_041572_S00_U21_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,21
3550_BF3_041572_S00_U22_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,22
3550_BG3_041572_S00_U23_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,23
3550_BH3_041572_S00_U24_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,24
3550_BH4_041572_S00_U25_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,25
3550_BG4_041572_S00_U26_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,26
3550_BF4_041572_S00_U27_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,27
3550_BE4_041572_S00_U28_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,28
3550_BD4_041572_S00_U29_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,29
3550_BC4_041572_S00_U30_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,30
3550_BB4_041572_S00_U31_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,31
3550_BA4_041572_S00_U32_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,32
3550_BA5_041572_S00_U33_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,33
3550_BB5_041572_S00_U34_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,34
3550_BC5_041572_S00_U35_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,35
3550_BD5_041572_S00_U36_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,36
3550_BE5_041572_S00_U37_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,37
3550_BF5_041572_S00_U38_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,38
3550_BG5_041572_S00_U39_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,39
3550_BH5_041572_S00_U40_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,40
3550_BH6_041572_S00_U41_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,41
3550_BG6_041572_S00_U42_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,42
3550_BF6_041572_S00_U43_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,43
3550_BE6_041572_S00_U44_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,44
3550_BD6_041572_S00_U45_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,45
3550_BC6_041572_S00_U46_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,46
3550_BB6_041572_S00_U47_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,47
3550_BA6_041572_S00_U48_R1,Seed cycloheximide/MG132 chase,Control,Full proteome,MS1,bRP,48
3551_GA1_041573_S00_U01_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,1
3551_GB1_041573_S00_U02_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,2
3551_GC1_041573_S00_U03_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,3
3551_GD1_041573_S00_U04_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,4
3551_GE1_041573_S00_U05_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,5
3551_GF1_041573_S00_U06_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,6
3551_GG1_041573_S00_U07_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,7
3551_GH1_041573_S00_U08_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,8
3551_GH2_041573_S00_U09_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,9
3551_GG2_041573_S00_U10_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,10
3551_GF2_041573_S00_U11_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,11
3551_GE2_041573_S00_U12_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,12
3551_GD2_041573_S00_U13_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,13
3551_GC2_041573_S00_U14_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,14
3551_GB2_041573_S00_U15_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,15
3551_GA2_041573_S00_U16_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,16
3551_GA3_041573_S00_U17_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,17
3551_GB3_041573_S00_U18_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,18
3551_GC3_041573_S00_U19_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,19
3551_GD3_041573_S00_U20_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,20
3551_GE3_041573_S00_U21_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,21
3551_GF3_041573_S00_U22_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,22
3551_GG3_041573_S00_U23_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,23
3551_GH3_041573_S00_U24_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,24
3551_GH4_041573_S00_U25_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,25
3551_GG4_041573_S00_U26_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,26
3551_GF4_041573_S00_U27_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,27
3551_GE4_041573_S00_U28_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,28
3551_GD4_041573_S00_U29_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,29
3551_GC4_041573_S00_U30_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,30
3551_GB4_041573_S00_U31_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,31
3551_GA4_041573_S00_U32_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,32
3551_GA5_041573_S00_U33_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,33
3551_GB5_041573_S00_U34_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,34
3551_GC5_041573_S00_U35_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,35
3551_GD5_041573_S00_U36_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,36
3551_GE5_041573_S00_U37_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,37
3551_GF5_041573_S00_U38_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,38
3551_GG5_041573_S00_U39_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,39
3551_GH5_041573_S00_U40_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,40
3551_GH6_041573_S00_U41_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,41
3551_GG6_041573_S00_U42_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,42
3551_GF6_041573_S00_U43_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,43
3551_GE6_041573_S00_U44_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,44
3551_GD6_041573_S00_U45_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,45
3551_GC6_041573_S00_U46_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,46
3551_GB6_041573_S00_U47_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,47
3551_GA6_041573_S00_U48_R1,Seed cycloheximide/MG132 chase,MG_1,Full proteome,MS1,bRP,48
