"Author","Year","Accession","Replicate","Quantitation","Species","File"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_54.raw"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_55.raw"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_56.raw"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_57.raw"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_58.raw"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_6.raw"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_7.raw"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_8.raw"
"GuerreroCastillo",2021,"PXD023211","MCP3-1","TMT","Homo sapiens","201209_CK_SGC_CCF5_TMT_9.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_1.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_10.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_11.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_12.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_13.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_14.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_15.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_16.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_17.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_18.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_19.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_2.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_20.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_21.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_22.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_23.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_24.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_25.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_26.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_27.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_28.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_29.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_3.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_30.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_31.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_32.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_33.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_34.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_35.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_36+37.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_38.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_39.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_4.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_40.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_41.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_42.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_43.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_44.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_45.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_46.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_47.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_48.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_49.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_5.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_50.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_51.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_52.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_53.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_54.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_55.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_56.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_57.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_58.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_59.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_6.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_60.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_7.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_8.raw"
"GuerreroCastillo",2021,"PXD023211","MCP4-1","TMT","Homo sapiens","210319_CK_SGC_CCF6_9.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F01.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F02.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F03.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F04.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F05.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F06.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F07.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F08.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F09.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F10.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F11.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F12.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F13.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F14.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F15.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F16.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F17.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F18.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F19.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F20.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F21.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F22.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F23.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F24.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F25.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F26.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F27.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F28.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F29.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F30.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F31.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F32.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F33.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F34.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F35.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201227_HF-TMT_PH-BC-MAP-B-F36.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F37.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F38.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F39.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F40.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F41.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F42.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F43.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F44.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F45.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F46.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F47.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F48.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F49.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F50.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F51.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F52.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F53.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F54.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F55.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F56.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F57.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F58.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F59.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F60.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F61.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F62.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F63.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F64.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F65.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F66.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F67.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F68.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F69.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F70.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F71.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20201230_HF-TMT_PH-BC-MAP-B-F72.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F73.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F74.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F75.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F76.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F77.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F78.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F79.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F80.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F81.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F82.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F83.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F84.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F85.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F86.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F87.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F88.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F89.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F90.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F91.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F92.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F93.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F94.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F95.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210102_HF-TMT_PH-BC-MAP-B-F96.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F100.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F101.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F102.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F103.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F104.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F105.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F106.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F107.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F108.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F109.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F110.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F111.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F112.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F113.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F114.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F115.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F116.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F117.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F118.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F119.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F120.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F121.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F122.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F123.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F124.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F125.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F126.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F127.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F128.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F129.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F130.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F97.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F98.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210105_HF-TMT_PH-BC-MAP-B-F99.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210108_HF-TMT_PH-BC-MAP-B-F131.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210108_HF-TMT_PH-BC-MAP-B-F132.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210108_HF-TMT_PH-BC-MAP-B-F133.raw"
"Havugimana",2022,"PXD027704","PH-BC-MAP-B-1","TMT","Homo sapiens","20210108_HF-TMT_PH-BC-MAP-B-F134.raw"
